Dataset,Group,Model,Category,TNNT-Category,Possible,Actual,Wrong,Total,Error,Precision,Recall,Fm__PR,Fm_2PR,Fm_P2R,Undergeneration,Overgeneration,Substitution
"re3d","sc7","stanford_class7_model","DATE","tnnt:Date",253,97,186.00,261,0.712644,0.773196,0.296443,0.428571,0.585023,0.338142,0.648221,0.082474,0.842697
"re3d","gs18","stanza_model","DATE","tnnt:Date",157,171,45.50,181,0.251381,0.792398,0.863057,0.826220,0.805589,0.847935,0.063694,0.140351,0.921769
"re3d","gs18","spacy_sm_model","DATE","tnnt:Date",168,173,59.50,193,0.308290,0.771676,0.794643,0.782991,0.776163,0.789941,0.119048,0.144509,0.902027
"re3d","gs18","spacy_lg_model","DATE","tnnt:Date",161,173,47.50,183,0.259563,0.783237,0.841615,0.811377,0.794256,0.829253,0.062112,0.127168,0.897351
"re3d","gs18","flair_ontonotes_model","DATE","tnnt:Date",166,166,53.50,186,0.287634,0.798193,0.798193,0.798193,0.798193,0.798193,0.120482,0.120482,0.907534
"re3d","gs18","flair_fast_ontonotes_model","DATE","tnnt:Date",162,164,51.50,182,0.282967,0.795732,0.805556,0.800613,0.797677,0.803571,0.111111,0.121951,0.906250
"re3d","sc7","stanford_class7_model","TIME","tnnt:Time",165,1,164.00,165,0.993939,1.000000,0.006061,0.012048,0.029586,0.007564,0.993939,0.000000,1.000000
"re3d","gs18","spacy_lg_model","TIME","tnnt:Time",20,14,17.00,24,0.708333,0.500000,0.350000,0.411765,0.460526,0.372340,0.500000,0.285714,0.700000
"re3d","gs18","flair_fast_ontonotes_model","PRODUCT","tnnt:Product",188,17,186.50,193,0.966321,0.382353,0.034574,0.063415,0.126953,0.042263,0.936170,0.294118,0.541667
"re3d","gs18","flair_ontonotes_model","PRODUCT","tnnt:Product",185,14,183.50,190,0.965789,0.464286,0.035135,0.065327,0.134855,0.043103,0.951351,0.357143,0.722222
"re3d","gs18","flair_fast_ontonotes_model","EVENT","tnnt:Event",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"re3d","gs18","flair_fast_ontonotes_model","WORK_OF_ART","tnnt:WorkOfArt",64,8,64.00,68,0.941176,0.500000,0.062500,0.111111,0.208333,0.075758,0.937500,0.500000,1.000000
"re3d","gs18","spacy_md_model","LANGUAGE","tnnt:Language",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"re3d","gs18","flair_ontonotes_model","LANGUAGE","tnnt:Language",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"re3d","gs18","flair_fast_ontonotes_model","LANGUAGE","tnnt:Language",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"re3d","gs18","spacy_md_model","WORK_OF_ART","tnnt:WorkOfArt",60,11,64.50,67,0.962687,0.227273,0.041667,0.070423,0.120192,0.049801,0.933333,0.636364,0.625000
"re3d","gs18","spacy_lg_model","LAW","tnnt:Law",60,7,56.00,61,0.918033,0.714286,0.083333,0.149254,0.284091,0.101215,0.900000,0.142857,0.833333
"re3d","gs18","spacy_sm_model","EVENT","tnnt:Event",5,5,5.00,5,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"re3d","gs18","spacy_md_model","EVENT","tnnt:Event",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"re3d","gs18","spacy_lg_model","EVENT","tnnt:Event",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"re3d","gs18","spacy_md_model","LAW","tnnt:Law",64,8,57.50,64,0.898438,0.812500,0.101562,0.180556,0.338542,0.123106,0.875000,0.000000,0.812500
"re3d","gs18","spacy_lg_model","QUANTITY","tnnt:Quantity",39,21,28.50,39,0.730769,0.500000,0.269231,0.350000,0.426829,0.296610,0.461538,0.000000,0.500000
"re3d","gs18","stanza_model","TIME","tnnt:Time",20,12,15.50,22,0.704545,0.541667,0.325000,0.406250,0.477941,0.353261,0.500000,0.166667,0.650000
"re3d","gs18","spacy_sm_model","TIME","tnnt:Time",32,15,27.50,35,0.785714,0.500000,0.234375,0.319149,0.407609,0.262238,0.625000,0.200000,0.625000
"re3d","gs18","spacy_md_model","TIME","tnnt:Time",25,17,21.00,29,0.724138,0.470588,0.320000,0.380952,0.430108,0.341880,0.480000,0.235294,0.615385
"re3d","gs18","flair_ontonotes_model","TIME","tnnt:Time",30,14,27.00,34,0.794118,0.500000,0.233333,0.318182,0.406977,0.261194,0.666667,0.285714,0.700000
"re3d","gs18","flair_fast_ontonotes_model","TIME","tnnt:Time",28,11,22.00,29,0.758621,0.636364,0.250000,0.358974,0.486111,0.284553,0.642857,0.090909,0.700000
"re3d","gs18","flair_ontonotes_model","MONEY","tnnt:Money",16,3,15.00,17,0.882353,0.666667,0.125000,0.210526,0.357143,0.149254,0.875000,0.333333,1.000000
"re3d","gs18","flair_fast_ontonotes_model","MONEY","tnnt:Money",16,2,14.00,16,0.875000,1.000000,0.125000,0.222222,0.416667,0.151515,0.875000,0.000000,1.000000
"re3d","gs18","stanza_model","QUANTITY","tnnt:Quantity",41,23,30.50,43,0.709302,0.543478,0.304878,0.390625,0.469925,0.334225,0.487805,0.086957,0.595238
"re3d","gs18","spacy_sm_model","QUANTITY","tnnt:Quantity",37,15,29.00,37,0.783784,0.533333,0.216216,0.307692,0.412371,0.245399,0.594595,0.000000,0.533333
"re3d","gs18","flair_ontonotes_model","QUANTITY","tnnt:Quantity",40,19,31.50,41,0.768293,0.500000,0.237500,0.322034,0.409483,0.265363,0.550000,0.052632,0.527778
"re3d","gs18","spacy_md_model","QUANTITY","tnnt:Quantity",35,15,27.00,35,0.771429,0.533333,0.228571,0.320000,0.421053,0.258065,0.571429,0.000000,0.533333
"re3d","gs18","flair_fast_ontonotes_model","QUANTITY","tnnt:Quantity",39,19,32.50,41,0.792683,0.447368,0.217949,0.293103,0.369565,0.242857,0.564103,0.105263,0.500000
"re3d","gs18","stanza_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"re3d","gs18","spacy_sm_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"re3d","gs18","spacy_md_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"re3d","gs18","spacy_lg_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"re3d","gs18","flair_ontonotes_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"re3d","gs18","flair_fast_ontonotes_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"re3d","gs18","allennlp-finegrained-ner","PERSON","tnnt:Person",204,87,160.00,213,0.751174,0.609195,0.259804,0.364261,0.480072,0.293466,0.617647,0.103448,0.679487
"re3d","gs18","allennlp-finegrained-ner","NORP","tnnt:NORP",31,39,33.50,45,0.744444,0.294872,0.370968,0.328571,0.307487,0.352761,0.193548,0.358974,0.460000
"re3d","gs18","allennlp-finegrained-ner","ORG","tnnt:Organisation",606,105,548.00,620,0.883871,0.685714,0.118812,0.202532,0.350877,0.142349,0.849835,0.133333,0.791209
"re3d","gs18","allennlp-finegrained-ner","GPE","tnnt:GPE",60,60,60.00,60,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"re3d","gs18","allennlp-finegrained-ner","EVENT","tnnt:Event",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"re3d","gs18","allennlp-finegrained-ner","QUANTITY","tnnt:Quantity",74,50,44.50,78,0.570513,0.670000,0.452703,0.540323,0.611314,0.484104,0.378378,0.080000,0.728261
"re3d","gs18","allennlp-finegrained-ner","FAC","tnnt:FAC",10,10,10.00,10,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"re3d","gs18","allennlp-finegrained-ner","LOC","tnnt:Location",365,35,352.50,372,0.947581,0.557143,0.053425,0.097500,0.193069,0.065217,0.923288,0.200000,0.696429
"re3d","gs18","allennlp-finegrained-ner","WORK_OF_ART","tnnt:WorkOfArt",40,5,38.00,41,0.926829,0.600000,0.075000,0.133333,0.250000,0.090909,0.900000,0.200000,0.750000
"re3d","gs18","allennlp-finegrained-ner","LAW","tnnt:Law",43,8,37.50,44,0.852273,0.812500,0.151163,0.254902,0.433333,0.180556,0.837209,0.125000,0.928571
"re3d","gs18","allennlp-finegrained-ner","LANGUAGE","tnnt:Language",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"re3d","gs18","allennlp-finegrained-ner","DATE","tnnt:Date",133,72,82.50,141,0.585106,0.812500,0.439850,0.570732,0.694774,0.484272,0.518797,0.111111,0.914062
"re3d","gs18","allennlp-finegrained-ner","TIME","tnnt:Time",71,3,71.00,72,0.986111,0.333333,0.014085,0.027027,0.060241,0.017422,0.971831,0.333333,0.500000
"re3d","gs18","allennlp-finegrained-ner","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"re3d","gs18","allennlp-finegrained-ner","MONEY","tnnt:Money",16,4,16.00,17,0.941176,0.250000,0.062500,0.100000,0.156250,0.073529,0.812500,0.250000,0.333333
"re3d","gs18","allennlp-finegrained-ner","CARDINAL","tnnt:Cardinal",14,14,14.00,14,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"re3d","gs18","allennlp-finegrained-ner","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
