Dataset,Group,Model,Category,TNNT-Category,Possible,Actual,Wrong,Total,Error,Precision,Recall,Fm__PR,Fm_2PR,Fm_P2R,Undergeneration,Overgeneration,Substitution
"BTC","sc7","stanford_class7_model","PERSON","tnnt:Person",7154,1035,6330.50,7191,0.880337,0.831401,0.120282,0.210160,0.380954,0.145105,0.860498,0.035749,0.862224
"BTC","gs18","spacy_md_model","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","spacy_sm_model","WORK_OF_ART","tnnt:WorkOfArt",23,23,23.00,23,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","flair_fast_ontonotes_model","WORK_OF_ART","tnnt:WorkOfArt",15,15,15.00,15,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","stanza_model","EVENT","tnnt:Event",7,7,7.00,7,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_md_model","EVENT","tnnt:Event",6,6,6.00,6,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_lg_model","EVENT","tnnt:Event",10,10,10.00,10,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","flair_ontonotes_model","EVENT","tnnt:Event",9,9,9.00,9,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","flair_fast_ontonotes_model","EVENT","tnnt:Event",7,7,7.00,7,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_lg_model","PRODUCT","tnnt:Product",28,28,28.00,28,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_md_model","PRODUCT","tnnt:Product",51,51,51.00,51,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_md_model","LANGUAGE","tnnt:Language",4,4,4.00,4,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","stanza_model","WORK_OF_ART","tnnt:WorkOfArt",27,27,27.00,27,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_lg_model","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","spacy_md_model","WORK_OF_ART","tnnt:WorkOfArt",21,21,21.00,21,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","stanza_model","DATE","tnnt:Date",4,4,4.00,4,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","stanza_model","LAW","tnnt:Law",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","spacy_lg_model","LAW","tnnt:Law",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_sm_model","CARDINAL","tnnt:Cardinal",31,31,31.00,31,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_sm_model","LAW","tnnt:Law",3,3,3.00,3,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_md_model","LAW","tnnt:Law",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","flair_ontonotes_model","LAW","tnnt:Law",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_lg_model","DATE","tnnt:Date",12,12,12.00,12,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","sc7","stanford_class7_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","stanza_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","spacy_sm_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","spacy_md_model","MONEY","tnnt:Money",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_lg_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","flair_ontonotes_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","flair_fast_ontonotes_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","stanza_model","CARDINAL","tnnt:Cardinal",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_md_model","CARDINAL","tnnt:Cardinal",14,14,14.00,14,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_lg_model","CARDINAL","tnnt:Cardinal",13,13,13.00,13,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","flair_fast_ontonotes_model","CARDINAL","tnnt:Cardinal",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_sm_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","flair_ontonotes_model","CARDINAL","tnnt:Cardinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","sc7","stanford_class7_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","stanza_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","spacy_sm_model","PERCENT","tnnt:Percent",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_md_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","spacy_lg_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","flair_ontonotes_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","flair_fast_ontonotes_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","sc7","stanford_class7_model","DATE","tnnt:Date",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_sm_model","DATE","tnnt:Date",8,8,8.00,8,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_md_model","DATE","tnnt:Date",3,3,3.00,3,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","flair_ontonotes_model","DATE","tnnt:Date",4,4,4.00,4,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","flair_fast_ontonotes_model","DATE","tnnt:Date",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","stanza_model","TIME","tnnt:Time",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_sm_model","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","flair_ontonotes_model","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","flair_fast_ontonotes_model","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","spacy_md_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","sc7","stanford_class7_model","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","spacy_sm_model","EVENT","tnnt:Event",5,5,5.00,5,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","stanza_model","LANGUAGE","tnnt:Language",3,3,3.00,3,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","flair_ontonotes_model","LANGUAGE","tnnt:Language",4,4,4.00,4,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","flair_fast_ontonotes_model","LANGUAGE","tnnt:Language",3,3,3.00,3,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_sm_model","LANGUAGE","tnnt:Language",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_md_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","spacy_lg_model","LANGUAGE","tnnt:Language",3,3,3.00,3,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_lg_model","ORDINAL","tnnt:Ordinal",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","flair_fast_ontonotes_model","LAW","tnnt:Law",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","spacy_lg_model","QUANTITY","tnnt:Quantity",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","stanza_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","spacy_sm_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","flair_ontonotes_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","flair_fast_ontonotes_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","flair_fast_ontonotes_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","flair_ontonotes_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","stanza_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","allennlp-finegrained-ner","PERSON","tnnt:Person",3698,1143,3261.00,3976,0.820171,0.625547,0.193348,0.295394,0.432285,0.224349,0.766090,0.243220,0.826590
"BTC","gs18","allennlp-finegrained-ner","GPE","tnnt:GPE",150,150,150.00,150,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","allennlp-finegrained-ner","ORG","tnnt:Organisation",1971,492,1855.50,2095,0.885680,0.486789,0.121512,0.194478,0.304011,0.142968,0.813293,0.252033,0.650815
"BTC","gs18","allennlp-finegrained-ner","NORP","tnnt:NORP",43,43,43.00,43,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","allennlp-finegrained-ner","WORK_OF_ART","tnnt:WorkOfArt",26,26,26.00,26,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","allennlp-finegrained-ner","LOC","tnnt:Location",1143,25,1122.50,1144,0.981206,0.860000,0.018810,0.036815,0.086484,0.023385,0.979003,0.040000,0.895833
"BTC","gs18","allennlp-finegrained-ner","FAC","tnnt:FAC",13,13,13.00,13,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","allennlp-finegrained-ner","EVENT","tnnt:Event",5,5,5.00,5,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","allennlp-finegrained-ner","PRODUCT","tnnt:Product",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","allennlp-finegrained-ner","LANGUAGE","tnnt:Language",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","allennlp-finegrained-ner","DATE","tnnt:Date",3,3,3.00,3,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"BTC","gs18","allennlp-finegrained-ner","CARDINAL","tnnt:Cardinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","allennlp-finegrained-ner","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","allennlp-finegrained-ner","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","allennlp-finegrained-ner","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","allennlp-finegrained-ner","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"BTC","gs18","allennlp-finegrained-ner","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_model","PERSON","tnnt:Person",2579,1646,1340.50,2624,0.510861,0.779769,0.497674,0.607574,0.700371,0.536491,0.379217,0.027339,0.801686
"CONLL2003","gs18","deeppavlov_onto_bert_model","PERSON","tnnt:Person",2079,1616,885.00,2150,0.411628,0.782797,0.608466,0.684709,0.740372,0.636830,0.256854,0.043936,0.818770
"CONLL2003","ss4","deeppavlov_conll2003_bert_model","ORG","tnnt:Organisation",1435,1326,610.50,1560,0.391346,0.716063,0.661672,0.687794,0.704481,0.671879,0.163066,0.094268,0.790591
"CONLL2003","ss4","deeppavlov_conll2003_model","PER","tnnt:Person",2726,2160,1049.00,2793,0.375582,0.807407,0.639765,0.713876,0.767200,0.667483,0.232208,0.031019,0.833254
"CONLL2003","ss4","deeppavlov_conll2003_bert_model","PER","tnnt:Person",2445,2030,866.00,2504,0.345847,0.806897,0.669939,0.732067,0.775201,0.693480,0.193865,0.029064,0.831050
"CONLL2003","gs18","deeppavlov_onto_bert_model","ORG","tnnt:Organisation",1241,843,790.50,1326,0.596154,0.635231,0.431507,0.513916,0.580425,0.461081,0.389202,0.100830,0.706464
"CONLL2003","gs18","deeppavlov_onto_model","WORK_OF_ART","tnnt:WorkOfArt",38,38,38.00,38,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","CARDINAL","tnnt:Cardinal",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation",1439,1053,1108.00,1641,0.675198,0.506173,0.370396,0.427769,0.471598,0.391394,0.408617,0.191833,0.626322
"CONLL2003","gs18","deeppavlov_onto_bert_model","NORP","tnnt:NORP",502,243,317.00,510,0.621569,0.794239,0.384462,0.518121,0.654681,0.428698,0.531873,0.032922,0.821277
"CONLL2003","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation",1730,1601,840.50,1916,0.438674,0.671768,0.621676,0.645752,0.661114,0.631088,0.182081,0.116177,0.760071
"CONLL2003","ss4","deeppavlov_conll2003_model","MISC","tnnt:NPLLE",914,586,649.00,1024,0.633789,0.639932,0.410284,0.500000,0.575506,0.442008,0.479212,0.187713,0.787815
"CONLL2003","ss4","deeppavlov_conll2003_bert_model","LOC","tnnt:FGL",906,831,264.00,930,0.283871,0.801444,0.735099,0.766839,0.787234,0.747475,0.109272,0.028881,0.825279
"CONLL2003","gs18","deeppavlov_onto_bert_model","GPE","tnnt:GPE",535,535,535.00,535,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","GPE","tnnt:GPE",471,471,471.00,471,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","ss4","deeppavlov_conll2003_model","LOC","tnnt:FGL",1058,818,446.50,1106,0.403707,0.806235,0.623346,0.703092,0.761547,0.652970,0.272212,0.058680,0.856494
"CONLL2003","gs18","deeppavlov_onto_bert_model","FAC","tnnt:FAC",32,32,32.00,32,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","PRODUCT","tnnt:Product",11,11,11.00,11,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","FAC","tnnt:FAC",25,25,25.00,25,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","ss4","deeppavlov_conll2003_bert_model","MISC","tnnt:NPLLE",744,549,417.50,801,0.521223,0.698543,0.515457,0.593194,0.652211,0.543972,0.338710,0.103825,0.779472
"CONLL2003","gs18","deeppavlov_onto_bert_model","PRODUCT","tnnt:Product",14,14,14.00,14,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","WORK_OF_ART","tnnt:WorkOfArt",14,14,14.00,14,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","NORP","tnnt:NORP",640,232,470.00,655,0.717557,0.797414,0.289062,0.424312,0.589923,0.331304,0.660937,0.064655,0.852535
"CONLL2003","gs18","deeppavlov_onto_bert_model","EVENT","tnnt:Event",328,69,294.50,336,0.876488,0.601449,0.126524,0.209068,0.343543,0.150253,0.814024,0.115942,0.680328
"CONLL2003","gs18","deeppavlov_onto_model","LANGUAGE","tnnt:Language",4,4,4.00,4,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","LANGUAGE","tnnt:Language",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","LAW","tnnt:Law",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","DATE","tnnt:Date",9,9,9.00,9,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","LOC","tnnt:Location",853,53,822.50,857,0.959743,0.650943,0.040445,0.076159,0.161972,0.049784,0.942556,0.075472,0.704082
"CONLL2003","gs18","deeppavlov_onto_bert_model","LOC","tnnt:Location",551,48,525.00,555,0.945946,0.625000,0.054446,0.100167,0.201884,0.066607,0.920145,0.083333,0.681818
"CONLL2003","gs18","deeppavlov_onto_bert_model","LAW","tnnt:Law",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","EVENT","tnnt:Event",517,118,487.00,541,0.900185,0.457627,0.104449,0.170079,0.273003,0.123513,0.818182,0.203390,0.574468
"CONLL2003","gs18","deeppavlov_onto_bert_model","DATE","tnnt:Date",8,8,8.00,8,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","CARDINAL","tnnt:Cardinal",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_model","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","sc7","stanford_class7_model","LOCATION","tnnt:FGL",1353,934,747.00,1378,0.542090,0.675589,0.466371,0.551815,0.619965,0.497164,0.328160,0.026767,0.694169
"CONLL2003","ss4","stanford_class4_model","LOCATION","tnnt:FGL",1090,850,442.50,1120,0.395089,0.797059,0.621560,0.698454,0.754454,0.650192,0.247706,0.035294,0.826220
"CONLL2003","bs3","stanford_class3_model","LOCATION","tnnt:FGL",1145,858,498.00,1172,0.424915,0.785548,0.588646,0.672991,0.736290,0.619713,0.274236,0.031469,0.811071
"CONLL2003","gs18","stanza_model","GPE","tnnt:GPE",685,685,685.00,685,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","spacy_sm_model","GPE","tnnt:GPE",487,487,487.00,487,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","spacy_md_model","GPE","tnnt:GPE",726,726,726.00,726,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","spacy_lg_model","GPE","tnnt:GPE",744,744,744.00,744,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","nl5","nltk_model","GPE","tnnt:GPE",493,493,493.00,493,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","ss4","bert_model","LOC","tnnt:FGL",882,859,242.50,921,0.263301,0.789872,0.769274,0.779437,0.785665,0.773307,0.070295,0.045402,0.827439
"CONLL2003","ss4","flair_model","LOC","tnnt:FGL",884,724,256.00,910,0.281319,0.903315,0.739819,0.813433,0.865079,0.767606,0.210407,0.035912,0.936963
"CONLL2003","gs18","flair_ontonotes_model","GPE","tnnt:GPE",739,739,739.00,739,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","ss4","flair_fast_model","LOC","tnnt:FGL",906,754,254.50,932,0.273069,0.898541,0.747792,0.816265,0.863717,0.773755,0.196468,0.034483,0.930632
"CONLL2003","gs18","flair_fast_ontonotes_model","GPE","tnnt:GPE",764,764,764.00,764,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
